scope,source_id,pipeline_key,dataset_id,name,sector_or_category,audit_status,current_status,current_role,load_state,signals_total,signals_required,signals_optional,output_evidence_refs,recommendation,relevance,reason,url
colombia_open_data_audit,,,hd6e-hz7c,Entidades Acreditadas,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/hd6e-hz7c
colombia_open_data_audit,,,hdnf-a76p,Número de pensionados en Colpensiones desagregado por departamento y municipio,Labor,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/hdnf-a76p
colombia_open_data_audit,,,hex8-i6ry,Unidades de las Áreas Coralinas (Polígonos),Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/hex8-i6ry
colombia_open_data_audit,,,hezn-3nrw,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/hezn-3nrw
colombia_open_data_audit,,,hf6d-emrx,Disparidad Salarial Hombres Mujeres,Labor,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/hf6d-emrx
colombia_open_data_audit,,,hgi6-6wh3,Proponentes por Proceso SECOP II,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/hgi6-6wh3
colombia_open_data_audit,,,hjfm-ynaz,Cantidad de Conciliadores en Equidad Nombrados por Municipio y Departamento,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/hjfm-ynaz
colombia_open_data_audit,,,hkd5-x9he,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/hkd5-x9he
colombia_open_data_audit,,,htue-emaw,Entidades Acreditadas SIIA,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/htue-emaw
colombia_open_data_audit,,,hxkn-cb2p,Esquema de publicación de información - UGPP,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/hxkn-cb2p
colombia_open_data_audit,,,hy77-nq62,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/hy77-nq62
colombia_open_data_audit,,,i6tc-86tx,,Sustainable Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/i6tc-86tx
colombia_open_data_audit,,,i9mk-swyt,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/i9mk-swyt
colombia_open_data_audit,,,iate-j2wa,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/iate-j2wa
colombia_open_data_audit,secop_invoices,,ibyt-yi2f,SECOP II - Facturas,National Planning Sector Roadmap,valid,,,,1,0,1,0,keep,already_used,Already wired as `secop_invoices` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/ibyt-yi2f
colombia_open_data_audit,,,icqj-ds7j,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/icqj-ds7j
colombia_open_data_audit,,,if7n-tbq3,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/if7n-tbq3
colombia_open_data_audit,,,ifgc-d8iz,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ifgc-d8iz
colombia_open_data_audit,,,irgu-au8v,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/irgu-au8v
colombia_open_data_audit,,,ivxt-5jyc,1. Hoja de Ruta Nacional de Datos Abiertos 2025 -2026,Sectoral Roadmaps 2025-2026,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/ivxt-5jyc
colombia_open_data_audit,,,iwcb-f9vd,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/iwcb-f9vd
colombia_open_data_audit,,,ixc5-rqeb,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ixc5-rqeb
colombia_open_data_audit,,,j9sd-zau5,MEN_SEDES_EDUCATIVAS_PREESCOLAR_BÁSICA_Y_MEDIA,Education Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/j9sd-zau5
colombia_open_data_audit,secop_ii_contracts,,jbjy-vk9h,SECOP II - Contratos Electrónicos,National Planning Sector Roadmap,valid,,,,20,19,1,0,keep,already_used,Already wired as `secop_ii_contracts` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/jbjy-vk9h
colombia_open_data_audit,,,jewr-pxmf,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/jewr-pxmf
colombia_open_data_audit,,,jh3r-qtfq,Sanciones no Ejecutoriadas y Ejecutoriadas por Dirección Territorial,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/jh3r-qtfq
colombia_open_data_audit,,,ji8i-4anb,"MEN_ESTADISTICAS_EN_EDUCACION_EN_PREESCOLAR, BÁSICA Y MEDIA_POR_DEPARTAMENTO",Education,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/ji8i-4anb
colombia_open_data_audit,,,jin5-gdw5,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/jin5-gdw5
colombia_open_data_audit,,,jqjy-rhzv,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/jqjy-rhzv
colombia_open_data_audit,,,jqrx-z7h4,,Labor Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/jqrx-z7h4
colombia_open_data_audit,,,jvtd-3dgy,Pensionados por entidad administradora de Colombia,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/jvtd-3dgy
colombia_open_data_audit,,,jzzx-knyw,Entidades Acreditadas SIIA,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/jzzx-knyw
colombia_open_data_audit,,,k4uw-5cbj,,Labor,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/k4uw-5cbj
colombia_open_data_audit,,,k67a-zkz9,Resultados Saber TyT Genéricas 2020-1,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/k67a-zkz9
colombia_open_data_audit,,,k8pg-2kvr,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/k8pg-2kvr
colombia_open_data_audit,,,kccg-dij4,Directorio de entidades avaladas para formación en conciliación y/o insolvencia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/kccg-dij4
colombia_open_data_audit,,,kfbb-h9se,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/kfbb-h9se
colombia_open_data_audit,,,kfcm-k5vw,Seguimiento acumulado de actividades de participación MinJusticia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/kfcm-k5vw
colombia_open_data_audit,,,kg2d-yfyg,Listado de Entidades del Sector Solidario,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/kg2d-yfyg
colombia_open_data_audit,,,khhm-wccm,Reporte por departamento y tipo de intermediario relacionados en el Registro Único de Intermediarios de seguros en el ramo de riesgos laborales (RUI) - Del Grupo de Promoción y prevención de la Dirección de Riesgos de Laborales del Ministerio del Trabajo,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/khhm-wccm
colombia_open_data_audit,,,khuz-unh9,,Justice and Law Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/khuz-unh9
colombia_open_data_audit,,,kmxj-7zmy,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/kmxj-7zmy
colombia_open_data_audit,,,knrn-k7ym,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/knrn-k7ym
colombia_open_data_audit,,,kntk-y2hm,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/kntk-y2hm
colombia_open_data_audit,,,knyz-7r74,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/knyz-7r74
colombia_open_data_audit,,,kpk8-ma3z,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/kpk8-ma3z
colombia_open_data_audit,,,ksje-ycct,Expedición de trámites en el exterior,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/ksje-ycct
colombia_open_data_audit,,,ksrx-5cr8,Índice de Información Clasificada y Reservada,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/ksrx-5cr8
colombia_open_data_audit,,,kt4h-7iwy,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/kt4h-7iwy
colombia_open_data_audit,,,kuvt-p9vi,,Interior Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/kuvt-p9vi
colombia_open_data_audit,,,kzk3-8dnx,Genero y nacimiento de contadores por ciudad,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/kzk3-8dnx
colombia_open_data_audit,,,m28x-wv5c,,Finance,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/m28x-wv5c
colombia_open_data_audit,,,m3fg-eigf,Investigaciones Administrativas Iniciadas por Dirección Territorial,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/m3fg-eigf
colombia_open_data_audit,,,m3xh-raws,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/m3xh-raws
colombia_open_data_audit,,,m4tv-4zwt,Cuadro de clasificación documental,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/m4tv-4zwt
colombia_open_data_audit,,,m5xp-39nw,,Sports Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/m5xp-39nw
colombia_open_data_audit,,,m6bb-k2h4,,Agriculture and Rural Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/m6bb-k2h4
colombia_open_data_audit,,,m7dx-f6fs,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/m7dx-f6fs
colombia_open_data_audit,,,m7my-7zup,,Finance,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/m7my-7zup
colombia_open_data_audit,,,m9ak-53bz,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/m9ak-53bz
colombia_open_data_audit,,,m9ey-wa24,,Finance,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/m9ey-wa24
colombia_open_data_audit,,,m9r3-29qp,Indice de Información Clasificada y Reservada,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/m9r3-29qp
colombia_open_data_audit,,,mauy-89w2,,Finance,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/mauy-89w2
colombia_open_data_audit,,,mb39-x5n7,,Agriculture and Rural Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/mb39-x5n7
colombia_open_data_audit,,,mcwt-mcys,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/mcwt-mcys
colombia_open_data_audit,,,md6u-xe2z,,Equality and Equity Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/md6u-xe2z
colombia_open_data_audit,secop_contract_execution,,mfmm-jqmq,SECOP II - Ejecución Contratos,National Planning Sector Roadmap,valid,,,,2,2,0,0,keep,already_used,Already wired as `secop_contract_execution` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/mfmm-jqmq
colombia_open_data_audit,,,mh9q-bt7v,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/mh9q-bt7v
colombia_open_data_audit,,,mhwv-mkdz,,Finance,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/mhwv-mkdz
colombia_open_data_audit,,,mj4p-5iuv,Entidades Acreditadas,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/mj4p-5iuv
colombia_open_data_audit,,,mjt9-2zwc,"Población Privada de la Libertad por Nivel Académico, Sexo y Situación Jurídica en Establecimientos de Reclusión",Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/mjt9-2zwc
colombia_open_data_audit,,,mqxk-srbz,Control Administrativo de Sustancias y Productos Químicos ejercido por el Ministerio de Justicia y del Derecho,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/mqxk-srbz
colombia_open_data_audit,,,msu7-rjqd,Solicitudes de insolvencia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/msu7-rjqd
colombia_open_data_audit,,,mxk5-ce6w,Información financiera con fines de supervisión – CUIF por moneda Entidades vigiladas,Finance,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/mxk5-ce6w
colombia_open_data_audit,,,mxqg-ytrw,MEN_INDICE_PARIDAD_POR_GENERO_PARA_ETNICOS,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/mxqg-ytrw
colombia_open_data_audit,,,mz2m-m75w,,National Planning Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/mz2m-m75w
colombia_open_data_audit,sgr_projects,,mzgh-shtp,DNP-ProyectosSGR,National Planning Sector Roadmap,valid,,,,1,0,1,0,keep,already_used,Already wired as `sgr_projects` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/mzgh-shtp
colombia_open_data_audit,,,n42t-wuam,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/n42t-wuam
colombia_open_data_audit,higher_ed_institutions,,n5yy-8nav,MEN_INSTITUCIONES EDUCACIÓN SUPERIOR,Education Sector Roadmap,valid,,,,0,0,0,2,keep,already_used,Already wired as `higher_ed_institutions` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/n5yy-8nav
colombia_open_data_audit,,,n66v-zikv,,Justice and Law Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/n66v-zikv
colombia_open_data_audit,,,n6fr-2kt6,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/n6fr-2kt6
colombia_open_data_audit,,,n9dw-66xu,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/n9dw-66xu
colombia_open_data_audit,,,ndpz-6pcm,,Finance and Public Credit Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/ndpz-6pcm
colombia_open_data_audit,,,nfdm-7zai,Informes al congreso,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/nfdm-7zai
colombia_open_data_audit,,,nftv-7mae,Esquema de Publicación de Información Migración Colombia - UAEMC,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/nftv-7mae
colombia_open_data_audit,,,nfze-ebxz,,Agriculture and Rural Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/nfze-ebxz
colombia_open_data_audit,,,ngct-wdb2,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ngct-wdb2
colombia_open_data_audit,,,ngh6-ckw5,,Sectoral Roadmaps 2025-2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ngh6-ckw5
colombia_open_data_audit,,,nj32-mhpj,,Finance and Public Credit Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/nj32-mhpj
colombia_open_data_audit,,,njuy-iarc,,Culture Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/njuy-iarc
colombia_open_data_audit,,,nmsd-pzam,,MINCIT Sectoral Roadmap 2026,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/nmsd-pzam
colombia_open_data_audit,,,np5z-haxm,Cantidad de pensionados de Colpensiones por rango de edad,Labor,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/np5z-haxm
colombia_open_data_audit,,,npcj-hpw7,Gestión de PQRS unificado Minjusticia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/npcj-hpw7
colombia_open_data_audit,,,nqxv-4zrr,,Finance and Public Credit Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/nqxv-4zrr
colombia_open_data_audit,,,nubu-ns9j,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/nubu-ns9j
colombia_open_data_audit,,,nudc-7mev,"MEN_ESTADISTICAS_EN_EDUCACION_EN_PREESCOLAR, BÁSICA Y MEDIA_POR_MUNICIPIO",Education,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/nudc-7mev
colombia_open_data_audit,,,nuxh-53y2,,National Planning Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/nuxh-53y2
colombia_open_data_audit,,,nxgp-x9ir,,Finance and Public Credit Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/nxgp-x9ir
colombia_open_data_audit,,,nxh3-txrz,,Culture Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/nxh3-txrz
colombia_open_data_audit,,,p62d-8cf3,Asistencias brindadas a connacionales en el exterior,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/p62d-8cf3
colombia_open_data_audit,secop_ii_processes,,p6dx-8zbt,SECOP II - Procesos de Contratación,National Planning Sector Roadmap,valid,,,,4,3,1,5,keep,already_used,Already wired as `secop_ii_processes` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/p6dx-8zbt
colombia_open_data_audit,,,p95x-4fsk,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/p95x-4fsk
colombia_open_data_audit,,,pf44-w6k2,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/pf44-w6k2
colombia_open_data_audit,,,pfdp-zks5,Estados Financieros NIIF- Estado de Situación Financiera,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/pfdp-zks5
colombia_open_data_audit,,,pfp8-baug,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/pfp8-baug
